,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC
4998,4318481,São José do Hortêncio,43,RS,624.516129032258,589.2096774193549,508.74516129032264,551.490322580645,551.9451612903225
4999,4318499,São José do Inhacorá,43,RS,580.6666666666666,583.5733333333333,485.44666666666683,510.09666666666664,517.87
5000,4318507,São José do Norte,43,RS,540.0,496.56620046620054,459.92261072261044,492.8433566433568,511.5324009324008
5001,4318606,São José do Ouro,43,RS,613.2,529.2780000000002,474.9799999999999,513.8850000000003,531.4340000000001
5002,4318614,São José do Sul,43,RS,554.2857142857143,552.8142857142857,475.2714285714286,512.5642857142858,528.3357142857143
5003,4318622,São José dos Ausentes,43,RS,531.8181818181819,502.74545454545455,449.1227272727272,474.95000000000016,496.39090909090913
5004,4318705,São Leopoldo,43,RS,587.3401437760122,557.1678017404461,493.39614074914755,537.496935300794,546.1371925841848
5005,4318804,São Lourenço do Sul,43,RS,574.4918032786885,520.8365573770496,473.6896721311473,515.0062295081971,523.800655737705
5006,4318903,São Luiz Gonzaga,43,RS,562.0442930153322,519.6354344122661,476.8695059625213,510.97614991482135,521.0371379897787
5007,4319000,São Marcos,43,RS,618.7394957983194,558.0987394957982,493.3970588235296,534.8130252100843,541.8054621848739
5008,4319109,São Martinho,43,RS,604.9382716049382,548.5308641975308,488.4370370370369,524.1061728395061,526.3530864197531
5009,4319125,São Martinho da Serra,43,RS,531.0,506.5299999999999,473.29000000000013,503.40249999999986,513.1725
5010,4319158,São Miguel das Missões,43,RS,548.0487804878048,514.1121951219511,477.4439024390243,500.80243902439037,520.4634146341464
5011,4319208,São Nicolau,43,RS,565.7692307692307,511.5211538461539,458.57884615384603,494.98269230769245,508.0346153846153
5012,4319307,São Paulo das Missões,43,RS,601.5384615384615,582.851282051282,491.81794871794887,529.0846153846154,532.057692307692
5013,4319356,São Pedro da Serra,43,RS,633.1818181818181,549.4250000000002,485.1545454545454,528.2409090909092,531.5886363636364
5014,4319364,São Pedro das Missões,43,RS,522.2857142857143,503.36857142857144,449.0657142857142,497.5857142857143,506.27142857142854
5015,4319372,São Pedro do Butiá,43,RS,628.1818181818181,564.381818181818,495.37272727272716,503.25909090909096,516.5363636363637
5016,4319406,São Pedro do Sul,43,RS,582.258064516129,534.445564516129,478.6108870967744,520.2358870967744,530.3689516129033
5017,4319505,São Sebastião do Caí,43,RS,581.2307692307693,544.8051282051283,480.7697435897437,524.8015384615383,537.928205128205
5018,4319604,São Sepé,43,RS,567.570977917981,535.2984227129339,483.34700315457434,519.5444794952682,526.5596214511046
5019,4319703,São Valentim,43,RS,572.5,504.65000000000003,495.9145833333335,513.4395833333333,509.0583333333334
5020,4319711,São Valentim do Sul,43,RS,580.0,545.4565217391304,484.10434782608695,519.0652173913041,520.7347826086956
5021,4319737,São Valério do Sul,43,RS,496.42857142857144,475.7892857142856,441.5392857142857,482.04642857142846,480.6035714285714
5022,4319752,São Vendelino,43,RS,630.5263157894736,537.5947368421054,484.6684210526315,538.2473684210526,540.5842105263159
5023,4319802,São Vicente do Sul,43,RS,563.864734299517,517.5937198067634,476.5024154589375,516.4256038647343,517.5434782608695
5024,4319901,Sapiranga,43,RS,577.3253493013972,535.6987025948107,474.09670658682563,522.2758483033931,536.9942115768466
5025,4320008,Sapucaia do Sul,43,RS,567.7248677248677,530.6345679012345,480.0051146384481,522.9386243386255,537.1336272780712
5026,4320107,Sarandi,43,RS,584.234693877551,533.3979591836742,479.61122448979614,527.8364795918369,529.5635204081631
5027,4320206,Seberi,43,RS,575.4601226993865,526.4349693251532,478.56012269938634,516.3165644171778,520.5478527607361
5028,4320230,Sede Nova,43,RS,576.3157894736842,540.4526315789471,480.48684210526307,506.4157894736841,516.3473684210527
5029,4320263,Segredo,43,RS,627.7777777777778,521.0633333333334,469.501111111111,511.72333333333313,508.2255555555557
5030,4320305,Selbach,43,RS,572.7906976744187,557.0093023255816,484.9197674418603,512.7325581395348,510.70930232558146
5031,4320321,Senador Salgado Filho,43,RS,539.375,524.1125000000001,458.99687500000005,497.4218750000001,509.69375
5032,4320354,Sentinela do Sul,43,RS,570.7246376811594,498.1449275362319,453.7318840579709,495.56666666666655,503.0420289855073
5033,4320404,Serafina Corrêa,43,RS,633.3004926108374,559.0428571428571,503.92857142857144,537.1788177339903,540.9275862068965
5034,4320453,Sério,43,RS,580.0,517.3333333333334,441.5,552.55,556.7166666666666
5035,4320503,Sertão,43,RS,601.9047619047619,530.753968253968,491.4603174603175,516.6238095238098,521.0031746031744
5036,4320552,Sertão Santana,43,RS,542.4299065420561,506.2672897196262,468.1121495327104,519.0429906542057,516.4439252336449
5037,4320578,Sete de Setembro,43,RS,531.3513513513514,503.24594594594583,480.97567567567575,509.61891891891895,501.7135135135135
5038,4320602,Severiano de Almeida,43,RS,612.8,537.518,487.9279999999999,525.928,526.5839999999998
5039,4320651,Silveira Martins,43,RS,554.6666666666666,504.95333333333326,493.37,512.6633333333334,510.00000000000006
5040,4320677,Sinimbu,43,RS,617.6271186440678,551.7406779661018,492.5694915254236,543.8016949152544,545.3542372881358
5041,4320701,Sobradinho,43,RS,594.7465437788019,524.4211981566817,475.34239631336385,519.9976958525347,525.7912442396316
5042,4320800,Soledade,43,RS,559.4285714285714,508.62233766233754,467.1514285714283,507.1776623376627,518.5451948051951
5043,4320859,Tabaí,43,RS,534.468085106383,522.063829787234,459.27872340425546,494.06808510638297,520.6872340425532
5044,4320909,Tapejara,43,RS,619.9350649350649,545.548701298701,485.96233766233763,522.4737012987013,530.7292207792203
5045,4321006,Tapera,43,RS,582.5945945945946,518.8724324324324,477.8821621621624,510.3367567567569,520.2145945945947
5046,4321105,Tapes,43,RS,549.8701298701299,523.1952380952378,473.7961038961039,513.9051948051947,529.6757575757576
5047,4321204,Taquara,43,RS,579.7222222222222,539.9826388888887,481.8348958333336,526.9725694444444,537.885763888888
5048,4321303,Taquari,43,RS,601.1111111111111,543.1420634920634,473.7690476190475,522.7460317460315,540.4904761904762
5049,4321329,Taquaruçu do Sul,43,RS,601.8181818181819,555.170909090909,489.2454545454543,529.1600000000001,528.6581818181819
5050,4321352,Tavares,43,RS,491.5625,477.7625,442.00781249999983,481.4203125,499.38750000000005
5051,4321402,Tenente Portela,43,RS,556.9135802469136,502.9345679012345,470.1098765432099,497.8901234567899,513.2012345679012
5052,4321436,Terra de Areia,43,RS,558.6503067484663,505.617791411043,469.1208588957058,513.9300613496932,528.771165644172
5053,4321451,Teutônia,43,RS,643.5428571428571,561.8131428571426,500.5277142857141,542.0057142857144,546.0074285714286
5054,4321469,Tio Hugo,43,RS,610.3703703703703,524.1592592592592,473.2296296296297,501.02592592592595,518.5851851851852
5055,4321477,Tiradentes do Sul,43,RS,622.0512820512821,543.1102564102564,488.2128205128206,525.3102564102564,526.8025641025641
5056,4321493,Toropi,43,RS,574.3589743589744,530.1769230769231,468.3641025641026,494.6717948717948,492.67435897435917
5057,4321501,Torres,43,RS,563.8297872340426,531.4595744680845,482.2083687943264,523.8676595744683,533.6370212765959
5058,4321600,Tramandaí,43,RS,554.623217922607,518.8315682281063,469.24134419551945,509.88737270875777,527.7189409368636
5059,4321626,Travesseiro,43,RS,610.7692307692307,570.8307692307691,496.25384615384615,523.4307692307692,528.5153846153846
5060,4321634,Três Arroios,43,RS,619.2156862745098,553.5901960784312,486.16470588235273,516.9980392156863,529.8450980392156
5061,4321667,Três Cachoeiras,43,RS,565.0943396226415,549.1264150943404,482.3099056603771,513.8183962264152,526.2905660377357
5062,4321709,Três Coroas,43,RS,586.4583333333334,535.9385416666665,473.4057291666664,517.5614583333333,531.1947916666661
5063,4321808,Três de Maio,43,RS,613.9072847682119,557.8433774834435,497.678476821192,531.9400662251653,537.1622516556296
5064,4321832,Três Forquilhas,43,RS,578.1818181818181,512.434090909091,476.89545454545464,510.71818181818185,517.7500000000001
5065,4321857,Três Palmeiras,43,RS,473.9130434782609,501.86956521739154,461.47173913043474,493.06521739130443,511.51521739130436
5066,4321907,Três Passos,43,RS,593.6244541484716,548.0716157205242,493.9150655021831,531.402620087336,534.7220524017467
5067,4321956,Trindade do Sul,43,RS,563.0508474576271,523.3694915254238,470.93389830508477,520.4101694915254,522.5355932203389
5068,4322004,Triunfo,43,RS,535.0798722044728,510.66932907348223,463.56964856230064,504.5504792332265,519.4182108626192
5069,4322103,Tucunduva,43,RS,624.0963855421687,555.5722891566264,501.31566265060246,532.5216867469882,525.3180722891566
5070,4322152,Tunas,43,RS,592.3529411764706,482.50882352941187,469.8235294117647,493.3352941176471,493.75882352941187
5071,4322186,Tupanci do Sul,43,RS,531.6666666666666,512.9708333333334,492.3583333333332,495.33749999999986,507.4750000000001
5072,4322202,Tupanciretã,43,RS,560.7253886010362,508.4984455958548,472.3536269430053,510.45569948186517,522.5344559585488
5073,4322251,Tupandi,43,RS,553.0,588.4924999999998,469.3275,523.7250000000001,529.9725
5074,4322301,Tuparendi,43,RS,607.8947368421053,554.6342105263158,499.7236842105262,538.1096491228074,536.2078947368421
5075,4322327,Turuçu,43,RS,554.074074074074,527.7333333333331,470.02592592592595,519.4814814814814,523.9833333333333
5076,4322343,Ubiretama,43,RS,524.516129032258,515.6032258064516,465.39354838709676,498.0096774193549,499.325806451613
5077,4322350,União da Serra,43,RS,566.25,509.8875,474.36249999999995,502.31874999999997,525.6375
5078,4322376,Unistalda,43,RS,559.5744680851063,523.5978723404255,467.01914893617027,515.044680851064,512.3765957446809
5079,4322400,Uruguaiana,43,RS,562.708719851577,509.3458256029685,469.89508348794067,508.44197588126144,523.2467532467531
5080,4322509,Vacaria,43,RS,589.4849023090586,532.0984014209591,477.3150976909415,523.3470692717585,536.5214920071043
5081,4322525,Vale Verde,43,RS,597.5,530.5374999999999,458.52812500000005,511.678125,520.6125000000002
5082,4322533,Vale do Sol,43,RS,584.9056603773585,557.0320754716982,479.22830188679245,525.5188679245285,528.0169811320757
5083,4322541,Vale Real,43,RS,596.1111111111111,592.3999999999999,499.3666666666668,552.4444444444445,553.9999999999999
5084,4322558,Vanini,43,RS,609.2307692307693,548.4025641025642,485.4128205128206,522.3564102564101,526.0564102564102
5085,4322608,Venâncio Aires,43,RS,641.3866666666667,566.4154666666662,493.91880000000026,531.8009333333334,540.1778666666671
5086,4322707,Vera Cruz,43,RS,634.3673469387755,562.0685714285713,491.06163265306094,537.784081632653,543.101632653061
5087,4322806,Veranópolis,43,RS,685.5214723926381,573.7177914110432,510.26871165644184,543.5279141104292,545.2180981595089
5088,4322855,Vespasiano Corrêa,43,RS,551.7647058823529,517.8176470588235,480.1117647058823,510.77058823529404,507.94117647058823
5089,4322905,Viadutos,43,RS,580.8955223880597,538.2402985074627,485.27761194029836,521.9074626865671,525.707462686567
5090,4323002,Viamão,43,RS,564.9408756791307,513.9056567593477,475.45139022051575,518.3745286033867,531.9396612336227
5091,4323101,Vicente Dutra,43,RS,552.3076923076923,514.8205128205128,470.81794871794875,511.371794871795,512.6589743589744
5092,4323200,Victor Graeff,43,RS,613.5849056603773,540.5188679245284,483.69056603773583,518.6018867924528,523.1320754716982
5093,4323309,Vila Flores,43,RS,680.7142857142857,575.2642857142857,503.5,531.7178571428573,537.4499999999999
5094,4323358,Vila Lângaro,43,RS,657.6,585.532,508.68800000000005,531.3439999999999,537.508
5095,4323408,Vila Maria,43,RS,629.4444444444445,525.0361111111113,463.55416666666656,514.0625000000001,522.8208333333333
5096,4323457,Vila Nova do Sul,43,RS,554.8717948717949,508.82564102564106,468.85897435897436,495.3641025641026,525.3435897435896
5097,4323507,Vista Alegre,43,RS,556.3157894736842,505.9894736842105,470.9105263157894,486.79999999999995,499.9052631578946
5098,4323606,Vista Alegre do Prata,43,RS,634.1176470588235,520.1058823529411,465.6323529411764,515.3647058823531,503.8411764705882
5099,4323705,Vista Gaúcha,43,RS,534.6153846153846,531.8076923076923,464.8480769230768,498.4346153846154,497.9403846153846
5100,4323754,Vitória das Missões,43,RS,573.3333333333334,503.8499999999999,475.35952380952375,489.71666666666664,497.72142857142853
5101,4323770,Westfália,43,RS,724.0,693.6100000000001,548.05,589.1600000000001,579.6800000000001
5102,4323804,Xangri-lá,43,RS,572.4675324675325,531.2889610389611,474.7993506493507,527.5844155844156,535.5727272727272
5103,5000203,Água Clara,50,MS,489.81481481481484,491.65925925925904,456.96759259259255,474.24166666666684,497.739814814815
5104,5000252,Alcinópolis,50,MS,499.6,512.418,473.602,501.0459999999998,506.0260000000002
5105,5000609,Amambai,50,MS,517.4624373956594,509.5614357262108,465.2729549248755,493.21035058430715,503.38414023372343
5106,5000708,Anastácio,50,MS,493.42528735632186,476.3712643678159,446.29954022988517,474.5181609195402,489.36988505747144
5107,5000807,Anaurilândia,50,MS,507.3333333333333,472.50666666666655,437.9244444444446,483.1366666666666,494.10999999999996
5108,5000856,Angélica,50,MS,489.7142857142857,460.6980952380952,454.1742857142858,486.1085714285711,507.3771428571431
5109,5000906,Antônio João,50,MS,472.0,470.11294117647077,440.98470588235284,475.075294117647,491.6400000000001
5110,5001003,Aparecida do Taboado,50,MS,561.3877551020408,519.4208163265307,477.1534693877549,501.9355102040813,516.3767346938776
5111,5001102,Aquidauana,50,MS,500.01806684733515,478.64381210478757,450.4113821138209,475.29521228545656,492.66133694670265
5112,5001243,Aral Moreira,50,MS,504.44444444444446,470.1074074074073,440.80648148148146,465.5787037037037,488.1370370370371
5113,5001508,Bandeirantes,50,MS,519.3650793650794,480.33968253968254,458.32222222222225,479.34761904761905,487.22539682539673
5114,5001904,Bataguassu,50,MS,520.9907120743034,502.0074303405575,462.0455108359131,487.3857585139323,504.34613003096
5115,5002001,Batayporã,50,MS,501.05263157894734,483.503947368421,459.82171052631594,476.74407894736856,500.8874999999999
5116,5002100,Bela Vista,50,MS,507.2473867595819,487.09756097560995,452.44634146341474,482.3839721254355,497.90104529616667
5117,5002159,Bodoquena,50,MS,485.7142857142857,468.9252100840336,453.1033613445379,477.04957983193276,499.0865546218488
5118,5002209,Bonito,50,MS,529.3449781659389,498.5454148471618,461.3388646288211,494.8117903930133,512.8427947598253
5119,5002308,Brasilândia,50,MS,508.8888888888889,482.0703703703703,451.8657407407406,471.8657407407405,495.37870370370393
5120,5002407,Caarapó,50,MS,535.6231003039513,502.5127659574465,459.64072948328254,490.5273556231002,502.2009118541038
5121,5002605,Camapuã,50,MS,532.4691358024692,479.5783950617285,454.0493827160495,481.6240740740742,499.18580246913547
5122,5002704,Campo Grande,50,MS,592.1250867281198,531.7144860739385,486.7736296957112,518.0135692338195,531.154390920803
5123,5002803,Caracol,50,MS,540.5714285714286,499.86285714285714,439.85428571428577,470.2257142857142,487.6171428571427
5124,5002902,Cassilândia,50,MS,546.7179487179487,499.0664102564101,465.51000000000005,489.25102564102605,509.12564102564096
5125,5002951,Chapadão do Sul,50,MS,529.9137931034483,513.7596982758621,472.1185344827578,497.8827586206898,513.1715517241377
5126,5003108,Corguinho,50,MS,495.17241379310343,486.12586206896555,461.59999999999985,481.1155172413792,493.93620689655154
5127,5003157,Coronel Sapucaia,50,MS,486.1842105263158,478.5184210526317,441.0736842105263,479.4236842105262,489.52631578947387
5128,5003207,Corumbá,50,MS,515.7124296232136,482.2385881333909,453.93876136855636,486.49359029882913,504.22390645300914
5129,5003256,Costa Rica,50,MS,508.54901960784315,496.04549019607856,453.022745098039,479.0141176470588,503.3050980392154
5130,5003306,Coxim,50,MS,509.8220640569395,498.4925266903911,464.1871886121003,490.4019572953736,510.5528469750892
5131,5003454,Deodápolis,50,MS,579.9103139013453,500.901793721973,459.06502242152453,487.5062780269059,507.18834080717477
5132,5003488,Dois Irmãos do Buriti,50,MS,470.3349282296651,457.8933014354067,434.17846889952153,450.043062200957,471.96315789473664
5133,5003504,Douradina,50,MS,509.27536231884056,471.1362318840581,431.0826086956523,464.6985507246375,477.9855072463768
5134,5003702,Dourados,50,MS,579.5435874030123,530.6397763578279,488.72457781834834,516.1717252396162,526.9395937927897
